p_edge,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24,round_25,round_26,round_27,round_28,round_29,round_30,round_31,round_32,round_33,round_34,round_35,round_36,round_37,round_38,round_39,round_40,round_41,round_42,round_43,round_44,round_45,round_46,round_47,round_48,round_49,round_50,round_51,round_52,round_53,round_54,round_55,round_56,round_57,round_58,round_59,round_60,round_61,round_62,round_63,round_64,round_65,round_66,round_67,round_68,round_69,round_70,round_71,round_72,round_73,round_74,round_75,round_76,round_77,round_78,round_79,round_80,round_81,round_82,round_83,round_84,round_85,round_86,round_87,round_88,round_89,round_90,round_91,round_92,round_93,round_94,round_95,round_96,round_97,round_98,round_99,round_100
0.0,0.3405273856928172,0.529433506664099,0.5684380768461501,0.584618847666678,0.5900310780734559,0.5911540760801974,0.5902957083380541,0.5882232587089387,0.5865018336446657,0.5840252235378974,0.5816216177363784,0.5791041678881422,0.5770523845586445,0.5756341047199013,0.5739160931728109,0.5724262410163425,0.571006476747943,0.5697651560883242,0.5689806517482424,0.5679662830662897,0.5669191266532475,0.5661380868164588,0.5653049174562619,0.5644788448578124,0.5637219412136867,0.5629943532172694,0.5623773719286468,0.5616838765305092,0.5611056675853563,0.5606014880744311,0.5601569942174754,0.5596437209769161,0.5591551842973392,0.5587187748556091,0.5583363646373128,0.5579571731437152,0.5576368434720687,0.5572230579275187,0.5568631972801102,0.556558288796186,0.5562774016011738,0.5559734619263365,0.5557204546452449,0.5554368333178505,0.555156455241956,0.5549422203597288,0.554705315642759,0.5545049984476641,0.5542638282308937,0.5540324909682718,0.5538418567037633,0.5536771917051262,0.553512556082372,0.5533392914995388,0.5531563565875577,0.5530104438609569,0.5528811182605243,0.5527188077883766,0.552537410231881,0.5524197027972207,0.5522846292794487,0.55214560662237,0.5520261496492631,0.5519087053905901,0.5518011524772657,0.5516997877551065,0.5515617873886115,0.5514536545521951,0.5513541735782421,0.5512281869332338,0.5511031735311738,0.551020912944463,0.5509330513603076,0.5508516435209121,0.5507510782290899,0.5506505750181815,0.5505911616201122,0.550499792039716,0.5504132210556392,0.5503543398378312,0.5502776604951876,0.5501977164899189,0.5501525182315298,0.5500633180743157,0.5499859834181183,0.549940479275342,0.5498505317894604,0.5498125690984215,0.5497543102819595,0.5496838540532235,0.5496316369620015,0.5495694413100781,0.5495088612662704,0.549457980993515,0.5494102420029868,0.5493633839881974,0.5493050024928808,0.54926594204125,0.5492449115049541,0.5491961324602135
0.1,0.26506345432560624,0.4191820419089716,0.4594653868903142,0.48914206418939316,0.4831752333919725,0.4887119939152453,0.5003471382632454,0.48471963661243683,0.46288352600657406,0.48477506111581753,0.47771450128719634,0.47923124470814826,0.4694724227599524,0.48494801371686796,0.47577367442662527,0.4732668204861071,0.4763494760287236,0.4853016537290369,0.4774976651648632,0.4791791694943467,0.4873827586742736,0.48696640854103224,0.4869795913826184,0.4742665081775681,0.46745028988526605,0.4791512338319652,0.4647151700508776,0.47913465726794735,0.4934838799898332,0.4860705439286254,0.48316207770614283,0.4713564594793538,0.46670594294290413,0.4637156770289008,0.4717639491610938,0.4649515921199256,0.47359824423992336,0.46671947177740597,0.46818732811227437,0.46474076536776315,0.4836363123266605,0.46920773562842727,0.4691410531017257,0.47974866398193194,0.470579912126896,0.47490730720989405,0.4729382710731332,0.4603234385243337,0.4795493053185084,0.47334934112899046,0.4833202381967003,0.48181488955928053,0.48032893290393885,0.48096080893060317,0.4806543917053117,0.48941394589102366,0.4662025257547791,0.47764671219944616,0.4653568916740383,0.47347453679530477,0.47164165271827274,0.4917485453106049,0.47891658146956795,0.4688075819462185,0.4770709207152429,0.4787014507651245,0.47869105929011974,0.479175598148473,0.48116564859851385,0.4898706689432737,0.47173935882256934,0.473844374207888,0.4690770121804417,0.4680933944065051,0.4749400045448977,0.4722185741425462,0.4717781362957289,0.47220375571181533,0.474464718017383,0.48303571633776493,0.47034026251914385,0.4687855332013264,0.4740221849240057,0.4756881069438615,0.4825850632998512,0.47823687018662875,0.47770536364329075,0.4849059151358341,0.48144966304642045,0.47789069548588814,0.47122908486550225,0.4730770522918059,0.47835824545134004,0.46583429667835224,0.47452292093447457,0.4655359318246959,0.47830828720327623,0.4800448236354645,0.4730942007730612,0.483355685647153
0.2,0.23228930703754774,0.313255737525485,0.3833667346196977,0.4014499978018925,0.39065928130905214,0.38142623208217635,0.3769990860235685,0.3674229306746414,0.39500485816936587,0.35875966913013685,0.3963233467191777,0.3818114725111681,0.40177043857308214,0.4061748802978127,0.3848071458498341,0.3869353958369745,0.3888897646749509,0.39388152828462514,0.3799334309013995,0.39939254218279835,0.3677517555411086,0.37837579527339366,0.377824861261175,0.39091502614732343,0.37919834956508675,0.3924919373908098,0.38163709139833524,0.39002476773792893,0.38289082504522554,0.38269644826709714,0.39501555209150796,0.37338246375875606,0.40054674897383535,0.3892614818537654,0.3864634056347062,0.37265866156917576,0.39424479370654664,0.3895250854611303,0.4194268449985134,0.414964545135878,0.38357875800898383,0.37127451657321664,0.39529437146419466,0.40155247860912363,0.38049431909115666,0.39160027866316,0.3874240402901399,0.40447919587318254,0.4022762277765585,0.4097531629383225,0.38806546890609367,0.36097314460616375,0.3838322440371437,0.39654996754239796,0.3876992454116424,0.39816085569726234,0.368572297838743,0.3633758633900435,0.40814616442412144,0.38602175978717235,0.389293570341286,0.37940500595537135,0.3838121881752013,0.39909237136889075,0.3897855303357709,0.4028587904096063,0.3967440628606102,0.36999562663024915,0.36838243192966763,0.3938568754083242,0.40022454386753525,0.4029816328929783,0.3828876477836976,0.3898221547803809,0.3652582510976524,0.39678530229718434,0.38184018436209927,0.3816699029560644,0.37405703095027415,0.3906414763159091,0.3949496864556396,0.39356922713718306,0.37562980512369626,0.3917106678319554,0.3637003959313775,0.38537429843555543,0.39024427902022424,0.37957355877897925,0.39123073444896034,0.38834229979877627,0.3984947593342582,0.3929358117224247,0.3949624833298974,0.3945806176824661,0.3874903721967097,0.3936635862626534,0.36513897666959777,0.3819789544009242,0.38857573594927713,0.373295015864889
0.3,0.19499010682339443,0.2718467524573746,0.3053870907754813,0.30475252329981006,0.30808355140811783,0.29776230601419085,0.304641508288587,0.30206578624844066,0.2988596283303784,0.2911674322039605,0.2945842571657531,0.2934313038511663,0.3011622637822277,0.3027318003942654,0.2913265942550461,0.29275392843389514,0.3051323603728521,0.2995389702743734,0.29950339117991065,0.3042562699783879,0.3125388269646413,0.3056242637464735,0.29448761968141446,0.310339607625157,0.28654653572185634,0.3086040273938963,0.30425537665669017,0.29132085420648485,0.30044870753918856,0.29201872779685784,0.29344050673666844,0.2998482454927306,0.2937920124127503,0.30794003136201953,0.30422897747599237,0.2960222289723454,0.3013325635261287,0.30056796519064155,0.3000360172360306,0.2932731829368039,0.2996349333829442,0.3032173409979409,0.31136667487629976,0.3062161155895067,0.2998590785886269,0.3077514376667272,0.3034034727252676,0.30970041964713557,0.30117910419167176,0.29940824983868053,0.30040228711832995,0.3090307737340367,0.29694291294256275,0.3108132795723826,0.3202401911371981,0.3089538185056942,0.3016599458842288,0.31037920344455944,0.2997348136632546,0.313292693472204,0.29802709832431107,0.3059176374281015,0.2988765009763181,0.30366964799361335,0.31926275847816654,0.30349631407617694,0.31792570716802915,0.3052139606116821,0.29408729421789503,0.3025832760139607,0.3055451980660466,0.307396413979905,0.3064750016027172,0.2827307903944766,0.30950684226607017,0.30205867204631703,0.3050166953217839,0.30754283119740644,0.30493945425861824,0.3121797054042552,0.2920512204964554,0.2995155983737867,0.31105963627084854,0.30935142826795936,0.2962551232902222,0.29667911571915967,0.29366269112568766,0.28536592020165247,0.2937472473629466,0.29640613536702143,0.2931622907027321,0.3054506958275309,0.28620588490217963,0.29987211231672256,0.30549260956182706,0.3114533149740884,0.29698954829546165,0.299011233866913,0.3172028498617064,0.30592352182633514
0.4,0.15521184966614018,0.2396253072545997,0.2470736941083171,0.23296666392209475,0.24587424095666985,0.24435662214280693,0.24541502394528272,0.2479345318477488,0.24630073915939604,0.23906227708595332,0.24940869754569014,0.24278728408161868,0.24689203035213175,0.22265445620214186,0.23817585928264273,0.24464983003883417,0.2447060750692803,0.24823278294433784,0.23382981692791543,0.23457133521699688,0.24248107244341807,0.24232961681773368,0.24319058785283482,0.24907270726841702,0.2412453878241123,0.24084086149407452,0.23648994279091473,0.24616664515486308,0.24235064973159073,0.23096139074728458,0.2509616151930942,0.24195814216086384,0.2418026574019543,0.24747241914721824,0.23224674982702523,0.23424892839433795,0.24841790012864975,0.2428690236611519,0.23690201170342434,0.24355020437152347,0.24473449817595994,0.2550129485961914,0.23985685879799565,0.23879925238083857,0.23579540191469042,0.24404773305088512,0.24503312455207615,0.2301794827365415,0.2327471378090921,0.23757073929158326,0.24869388712551377,0.24940725667738517,0.22868431459009078,0.24286003507973464,0.2435408739226771,0.2460396965528123,0.24095838835066424,0.2463940113495441,0.23831073326887547,0.24320922242976228,0.24458390425401982,0.24459779278096172,0.24244305191778445,0.2430040722067102,0.234797546138895,0.24111008915549167,0.23977318052741128,0.24344873901288236,0.24416367745352135,0.2390041293258812,0.23993099014353444,0.23540994583078081,0.24995470934699338,0.24635019165351593,0.24476812232812187,0.24455660295557266,0.2457702872818607,0.2458121750835487,0.23799438337658643,0.24545713410423353,0.2413746903677555,0.24064577997960604,0.23459740154282835,0.24506069772681208,0.22731375435651238,0.23813326375314378,0.24144685787721382,0.24248363000274809,0.2465856827768376,0.23946294834645207,0.23393202039614816,0.2459385472873072,0.24315903516104145,0.24122354339285704,0.23455764939916782,0.22949650934214286,0.23998487076316694,0.23524655079935688,0.2461924560570373,0.23969851152463398
0.5,0.11990059223819348,0.17993202914149808,0.19102527086531482,0.19856257852583176,0.18625441415033564,0.18398836478049913,0.18545839137091846,0.18701169121045286,0.193636511819511,0.17637519275098268,0.1828472955600814,0.18952177309249055,0.19301112712325227,0.19037528799788536,0.1904121094793982,0.19078872843133404,0.18210930648735998,0.1978943918427505,0.19472260106599248,0.1858839969550779,0.18212987892843266,0.18814363301284764,0.1923708056985653,0.1956662184215638,0.18424804587194465,0.18856443553326707,0.18251323159849292,0.18881795708530436,0.17868486041580375,0.18550673238532883,0.18611555038876962,0.18691353332898636,0.19925490117978462,0.18917059913330714,0.20127094331545198,0.19205030071297408,0.18578655803676772,0.18292123296460697,0.1886293309765891,0.18781547745871735,0.19270320775250713,0.18823076426303037,0.19268925953698232,0.1809008335105815,0.18671611812262653,0.1891825124100188,0.18828822817269475,0.19366656146422226,0.1882038409792321,0.18366160704718637,0.18026349855667964,0.1885636600463797,0.17735556300637295,0.18873274593815825,0.1926634269840969,0.18481678902580245,0.18392945558462528,0.18982765157725268,0.18773850956889068,0.17908928971595348,0.18264673697405415,0.1909761197035993,0.1945614927030687,0.19353918786052648,0.19171980439894504,0.19374110596764096,0.1874714797569905,0.1920982832822295,0.19415874219045584,0.18680668458238067,0.18601315267159155,0.19600281979595735,0.191363961262322,0.19152352024305855,0.1880232678869771,0.18561830993294265,0.18715188828115562,0.18815643447357594,0.19260391447253744,0.18252719212066765,0.1905532471923388,0.18939986375584517,0.18028848610887935,0.19259470099586878,0.20144207504894912,0.18214878474532126,0.19806977319559807,0.18708994148560898,0.18026930842980385,0.19031742425899043,0.18914401346286447,0.17800146764298577,0.18428169124780117,0.18947224003719737,0.18612371279538628,0.19120471336320022,0.18632346244761724,0.1885695214859103,0.19625884214823322,0.1895762390179268
