q_node,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24,round_25,round_26,round_27,round_28,round_29,round_30,round_31,round_32,round_33,round_34,round_35,round_36,round_37,round_38,round_39,round_40,round_41,round_42,round_43,round_44,round_45,round_46,round_47,round_48,round_49,round_50,round_51,round_52,round_53,round_54,round_55,round_56,round_57,round_58,round_59,round_60,round_61,round_62,round_63,round_64,round_65,round_66,round_67,round_68,round_69,round_70,round_71,round_72,round_73,round_74,round_75,round_76,round_77,round_78,round_79,round_80,round_81,round_82,round_83,round_84,round_85,round_86,round_87,round_88,round_89,round_90,round_91,round_92,round_93,round_94,round_95,round_96,round_97,round_98,round_99,round_100
0.0,0.34052738568943774,0.5294335066704796,0.568438076656719,0.5846188477869063,0.5900310780486364,0.5911540759922367,0.590295708340829,0.5882232585347594,0.5865018335844302,0.584025223474171,0.5816216177082129,0.5791041677726675,0.577052384498517,0.5756341048599682,0.5739160930707783,0.5724262411462984,0.5710064767155173,0.5697651561054411,0.568980651626685,0.5679662831322835,0.5669191267169449,0.5661380868914404,0.5653049174352781,0.5644788448497364,0.5637219411835874,0.5629943532152415,0.5623773719576635,0.5616838766243307,0.5611056676065939,0.5606014880672333,0.5601569942821115,0.5596437208858078,0.5591551844868289,0.5587187747654694,0.5583363647614202,0.5579571730748952,0.5576368435430702,0.5572230577954277,0.5568631972062454,0.5565582887176842,0.5562774015777159,0.5559734618948022,0.5557204545605111,0.5554368333341794,0.5551564551226331,0.5549422202536198,0.5547053156605622,0.5545049983701151,0.5542638282434085,0.5540324909931762,0.5538418566672452,0.5536771916491833,0.5535125561441206,0.5533392914502769,0.5531563565950138,0.5530104437869093,0.5528811182444615,0.5527188077633444,0.5525374102187741,0.5524197027612652,0.5522846293112235,0.5521456066337974,0.5520261497420385,0.5519087052982615,0.5518011525691198,0.5516997877929315,0.551561787427447,0.5514536545693813,0.5513541738290749,0.551228186915287,0.5511031735859592,0.551020912940698,0.5509330513729407,0.55085164347566,0.5507510782477728,0.5506505750106472,0.550591161542388,0.5504997920300672,0.5504132210127757,0.5503543398411345,0.5502776605006187,0.550197716600593,0.5501525182011952,0.5500633180865357,0.5499859835074523,0.5499404792388983,0.5498505317153803,0.5498125690077588,0.5497543102849956,0.5496838540368272,0.5496316369552918,0.5495694413280412,0.5495088612418254,0.5494579809056623,0.5494102419970122,0.5493633839609888,0.549305002483496,0.5492659419792383,0.5492449115805179,0.5491961324886138
0.005,0.26827245668325833,0.33903602152780143,0.36384297922368497,0.3666949502223155,0.3641873727143193,0.35162623553486855,0.3526949212457322,0.35154472740623655,0.33542506527589316,0.32971283794179207,0.3265503957759098,0.3124588852464642,0.3126130528149796,0.31854052661644194,0.3210049370165311,0.3190337581335748,0.3178342387544068,0.32626359819099016,0.3271207642869314,0.32193519081735716,0.32684090975505553,0.31603030518388253,0.3185536117119509,0.3170049528406434,0.3212847486928148,0.3186933177538333,0.30981454380366813,0.31435233312119254,0.3145865273472925,0.31596221433275384,0.31873280117169067,0.31586863085538186,0.3076773673285166,0.3118964285591599,0.31156780867261,0.29604839324749266,0.29766526566308665,0.3122031535864345,0.30800366284809255,0.306540418859361,0.31163826900511327,0.3104113285279579,0.31633164540536873,0.3224615575389973,0.32297639542195333,0.319511718650506,0.3244373796705329,0.3189990149599198,0.3216830668606427,0.32068199388082275,0.32570602658927983,0.3055171029388936,0.3257679277221252,0.319661521162087,0.32219871861097077,0.30834592899543484,0.32311515091035803,0.32024717588610935,0.3210542060228663,0.31495581065782874,0.3206763439174079,0.32309595765330834,0.32051507961432707,0.31305212304125524,0.3058536538443357,0.3168152340589848,0.3129297600901455,0.3190240760501595,0.3203132917612946,0.32585047906116876,0.32770149991327213,0.31664966117172333,0.31416396486323955,0.31516996842292555,0.3128939830692337,0.3080189064456514,0.3203191947345311,0.313999559925938,0.31476426364675947,0.3145149197952136,0.3109344902722324,0.31596598837651924,0.3260869874136273,0.31685650937026283,0.32729051201183873,0.31584187841061373,0.32576112497840204,0.32020304811742095,0.31141783642735027,0.3107960174060602,0.3105494848688602,0.310094396987916,0.3068298129266487,0.31982041386318516,0.30986787010865796,0.31481310924652134,0.31596468738121053,0.31288774587320384,0.3206632321726526,0.32434840160887396
0.01,0.25864783251546153,0.29403062697893256,0.3248764742862417,0.30185814605608025,0.29411051125954424,0.2912391382274287,0.29117880357347753,0.29008690670539966,0.2937691786646216,0.2875099418878304,0.27652808931852574,0.27276688404442617,0.2795333516597657,0.2868490806241107,0.28870857207978146,0.28640158724762044,0.2904974908771801,0.27504596196685027,0.26915520406910454,0.28577081868784004,0.2746191444627355,0.28431676279799584,0.2835561933707687,0.28091181526346365,0.2827929541202948,0.2879315949338559,0.28021454745981034,0.28104299367987495,0.2686549834445695,0.2737880189191975,0.2826372743133782,0.28364716211561525,0.2694593059942738,0.2799573855181544,0.27963898266834936,0.27954334262365094,0.2807270109231412,0.2697146507590549,0.27261357494016575,0.2704617812815814,0.27444136546630515,0.279091917841155,0.26944644663026207,0.28098479265161513,0.2695970876533568,0.2638338568765822,0.26666193641592667,0.27334990069434856,0.2704656333881131,0.26682623893361596,0.27173055035563165,0.2777658237800984,0.2737115040906578,0.2751862367711295,0.2680850556512391,0.2680598209042801,0.27828259575495645,0.26478093786037293,0.27338333640460954,0.2809414169751061,0.2814619764265436,0.2731987882969284,0.27026125550299607,0.2805163746647363,0.2827986473464554,0.2832300433116062,0.27548617888295696,0.28295273814506156,0.2793577663770652,0.28327918782978384,0.2904099723587385,0.27739280645050046,0.28556270158760333,0.28257288232801897,0.27655470136448673,0.27799384733600413,0.2873199890582614,0.27253138998985155,0.27904924413455456,0.2755603847782687,0.28743273913291895,0.2785467341069905,0.27823896134962744,0.2936842566688276,0.2718409384911186,0.28559627963052964,0.28111123572150337,0.2804950324312408,0.28524250947870344,0.29449817051399335,0.28416840494354184,0.2839630814639254,0.28857575032465166,0.29961670618312125,0.27608034910254586,0.28889105562678097,0.28543913895106876,0.288920264305625,0.2807731980828371,0.29354329496654674
0.05,0.19658617464535055,0.19746583262605405,0.20897497157284886,0.223012316801364,0.212227170804835,0.19786380106015236,0.21383923353851964,0.20509758916952203,0.2187586705467955,0.2073294782758442,0.19900759297615844,0.20858232349348074,0.2047355686297548,0.20939286810763402,0.20906205160175134,0.19338955066090763,0.1960961619824221,0.19994134055418197,0.19399455065090185,0.19863638382702578,0.1945982173113023,0.19492136263286167,0.19966560827313798,0.19207997012096223,0.19547116586083377,0.19239393521761217,0.19025459358393096,0.19450629834496852,0.2075907623774502,0.196096472846026,0.1887959780765246,0.19567635211498935,0.19442253115311575,0.1900793307510478,0.18035970030416934,0.19793408307343704,0.18704956720561317,0.1849767592512225,0.18958617926861468,0.19247008604257718,0.18574083038635159,0.2080054451948569,0.2036343258332719,0.1908485820714395,0.19148029060830743,0.1927734987761286,0.18830799189993544,0.18803512158077368,0.19123207020032124,0.19200945538287953,0.18467865441935516,0.1957262979750062,0.19283757221651893,0.20235743516272892,0.19296611509462339,0.19628294857367545,0.1836322696148432,0.2036500353064477,0.1881292692956314,0.18492347666327336,0.185068707913545,0.20138610329225165,0.19278999658548282,0.18359984262859627,0.1908670426746469,0.18821223613080623,0.1966616052220061,0.2020025985366863,0.1775856925472347,0.19544361271347344,0.20004072445453844,0.19028772014414397,0.19535822049481008,0.19033595651995494,0.19563031486682603,0.18381454851518772,0.19272483966627976,0.1951964923432081,0.19057325820542012,0.18099029085114882,0.20047091504564205,0.1997543256600215,0.2022974506523337,0.19426993006814336,0.19003610278312139,0.19445164937040801,0.184039986182095,0.20085219668978435,0.19600560988085658,0.19247654831132896,0.18809520430868187,0.17709916455931318,0.1953389162894488,0.20110266924782155,0.18213933339720165,0.19118830626376193,0.20448265085190204,0.19272488800482956,0.19840356883975818,0.1917001227091291
0.1,0.14966147359090468,0.1572294654386583,0.15607823345918567,0.14485065442977102,0.14321696499686806,0.15059612262338376,0.15209889189530473,0.14698939470885614,0.1456725532668082,0.14691003768511676,0.1417592107630054,0.1404489823017651,0.15021967051900742,0.14974460468347936,0.14364301430053655,0.15493532510216443,0.14219709731732963,0.14390988142883898,0.15699470939600105,0.14739339839971216,0.14620580536747843,0.14954760531615816,0.14867616161821534,0.15411881648256742,0.1512157796169298,0.1397863099538715,0.14002400430179907,0.14543372518715905,0.14663775858335845,0.1387283605062422,0.1485494116365391,0.13560000268989156,0.13862813216234085,0.1450853086327593,0.14411432205055863,0.14422360416474106,0.14690005952970978,0.1497835608089554,0.15457443159996317,0.13995309174644371,0.1469680426783121,0.14108199318343925,0.13795790000524982,0.14272550894508848,0.15282001909795132,0.14169348963941678,0.14626652217717273,0.15389124128940346,0.1394805618220541,0.14472814599009087,0.15133080188326736,0.14352819112163556,0.14946943279341235,0.14845032481027917,0.15187109084537317,0.14888614760503865,0.14495550599414,0.1531722648010513,0.14953248117221113,0.15346726610711334,0.13277908764006874,0.1519985893044647,0.14416090837842066,0.15435123711610235,0.15268897808178855,0.14531665893627393,0.14754741012427736,0.14571115358992542,0.149514744810455,0.14435766328729388,0.15108450875825347,0.1534460516424021,0.14710744192222505,0.14251259652133144,0.14994597838133805,0.15586585907102252,0.14090816932225705,0.14646702448519605,0.15597437668147848,0.15202632736615038,0.15519357530092429,0.1504635720085094,0.14894745678823326,0.14515174541738884,0.14158991213910352,0.14578583483653115,0.1498480551342806,0.14300218883474952,0.1477406279980632,0.14349253658927197,0.152729695531619,0.15096154562275108,0.1474727414417486,0.15074814672093328,0.1449612708590759,0.15746935083915978,0.15687726086454146,0.14991337124486478,0.15253401511455247,0.1511152598907871
0.2,0.11443297481471004,0.11843131310307864,0.11592395690050145,0.1080047595250572,0.10195049953646125,0.10872177842513789,0.10772611315393694,0.10448377758874129,0.1116924823913859,0.1078040198186439,0.107428564523727,0.10917327110849159,0.10395425890838206,0.1061150410310525,0.10727242246417797,0.10842064030611309,0.10824586509820902,0.10729557149855734,0.11019121930070629,0.10869251593254049,0.10646995404999088,0.11005312016179386,0.10636162289596467,0.10557454194574181,0.10631367951120138,0.1008964580794931,0.09791879537983185,0.10483119019657383,0.10775678030452383,0.10558103535037552,0.11053863572763807,0.10172812995717112,0.10894286312614793,0.10583943158737068,0.10593617003030766,0.1078311465223635,0.11148327975438813,0.1070406904685803,0.11012279424142997,0.1103720968885085,0.10319180307856345,0.10545335892086272,0.11216274170662296,0.10578525145194209,0.11085504030126866,0.10146612833158936,0.10331163594055327,0.1007842125906877,0.09963521502934075,0.10623044522046798,0.10188095593250884,0.10508531798558755,0.10080395871341405,0.10984754541698422,0.10648278420969236,0.10408726643204176,0.10823390088848756,0.10841921004036058,0.10465851255928288,0.10725756679083664,0.10918369463337782,0.10093508372768366,0.10406515425716721,0.10256103361156647,0.10543343868280079,0.1012896115438374,0.10144590024765619,0.1083008894097379,0.1018475850023218,0.10095730237401723,0.09713311565837042,0.10411059094667635,0.10100136660392062,0.10054530622626856,0.10366124280714542,0.10067271374694765,0.10268389688878721,0.10133271567608743,0.1053751278137358,0.10119381358752602,0.10509601386984975,0.10471455655039179,0.10483418672634538,0.10667188248161437,0.10175591183017486,0.10640045094008699,0.1064313814179745,0.10953656673254404,0.104374719729737,0.10808633677554261,0.10800135991900424,0.10575065861830764,0.10688696484778083,0.11296038693018025,0.11225062932311428,0.10653440228112851,0.1014725435509821,0.10200935162014152,0.1038537596936815,0.1021075162320239
0.3,0.09639095973097428,0.09245144475800432,0.08758791187763267,0.08916219652943112,0.08543350542030188,0.08800321091938267,0.08694469031577212,0.09144927424643261,0.08400421894121633,0.08844250351769711,0.08971542674958016,0.08606684668577447,0.08506803384648073,0.08706041652672644,0.08652372785074505,0.08744251131581052,0.08414242387330435,0.08918950356334472,0.07971212950737953,0.08346082396863372,0.09120558545014439,0.08610916888218725,0.08637721127409856,0.08508631018673142,0.08343523298510375,0.0882106055442109,0.08536194347254733,0.08798094015588319,0.08484178685191023,0.08841676730575157,0.08566959638077948,0.08888929892931129,0.08408079447820818,0.09194607139942143,0.0896034748266827,0.09117953223761147,0.08643794460628279,0.08702044007531948,0.08501290280199701,0.089423793400741,0.0872702043060853,0.0871771845779415,0.09120005347860846,0.08222360998043125,0.0871070857157572,0.09097397141801579,0.08340581214361134,0.08469551211529261,0.08634090109714675,0.08767405114928409,0.09037441634563419,0.0916572566427094,0.08745880975155913,0.08626105851534437,0.0836691155180558,0.08676370585662373,0.08764364215205432,0.0918595522750679,0.09035861848577968,0.09066325314125491,0.0904651036544139,0.08520962278547554,0.08873139760051081,0.09351509760529242,0.0944633952892646,0.09240454420922899,0.08809688205910308,0.08597398148014919,0.08857759005798754,0.09215242502135544,0.08451916350821805,0.08536522273087878,0.08695198915253913,0.09112460420984564,0.08810583825949747,0.09074298995411423,0.08673093253487028,0.08863421230648977,0.0874867056459337,0.09170656613993933,0.09544075791212196,0.0915036924980383,0.08905014643574524,0.09292741042120982,0.09360973955731268,0.0849771014383849,0.09222582063549517,0.09028708360005311,0.09379701023444435,0.09604894213413441,0.09549306731378693,0.09183366404083591,0.09696560026870932,0.08838697419731996,0.08754676755518757,0.09183386522818937,0.0932797338906852,0.09425278225988584,0.09305514103323985,0.08486586622459119
