q_node,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24,round_25,round_26,round_27,round_28,round_29,round_30,round_31,round_32,round_33,round_34,round_35,round_36,round_37,round_38,round_39,round_40,round_41,round_42,round_43,round_44,round_45,round_46,round_47,round_48,round_49,round_50
0.0,0.00021514892578125,1.52587890625e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0013293107907654319,0.0007189003399172136,0.0005983153929915374,0.0005556879033241371,0.00056476004173383,0.000535721186526559,0.0004669659404693059,0.00045918709349230847,0.0004607914744945055,0.0004576731051704622,0.00045470594814436816,0.00040912014455416715,0.00042439382301735827,0.0004244171609891688,0.0004611362631369185,0.0005009405649956248,0.0004382897068244592,0.00041237664156989335,0.0004246272638118614,0.00036359890256341834,0.0004384730114963389,0.00041547919290534487,0.00048717151191112943,0.0004032969837157063,0.0003942325836804794,0.0004032556946171748,0.0004047847722166942,0.00033906920782820316,0.0004247183013178503,0.000441399702652368,0.00038329014137573805,0.0003681033659624361,0.00039876810802988406,0.00040480437873338844,0.00037417245499015556,0.00040789888353001376,0.0003727770517410428,0.00041555324967957415,0.00037585303474981424,0.0004018168984928114,0.00038944806709189533,0.0003896261455583078,0.00040019743020000553,0.0003879654606591156,0.0003727310665134967,0.000433759285025788,0.00038941693031412463,0.00036988953286299915,0.00037585575227453707,0.0003956849168955481
0.01,0.002672875862940253,0.0015696125655228598,0.001308765497851402,0.0012063890255075483,0.00110726054465291,0.0010872620390735212,0.0009846773568695187,0.0010167688589590074,0.000928373824157199,0.0009315920215902755,0.0009027989772909218,0.0008631827787117874,0.0008279364667409797,0.0008554437042672927,0.0008400844454090797,0.0008661759776072085,0.0008191030808313834,0.0010427507498125114,0.0008780106123138884,0.0008446912538889557,0.000872126690911041,0.0008279876462377926,0.0008615975264268041,0.0008829773808632681,0.0008612431681811562,0.0008770625914464163,0.0008249388565095856,0.0008387953336940676,0.0008452173144094388,0.000832641919786152,0.000837156048725441,0.0008363467759744872,0.000794889169256986,0.0007858412568658548,0.0008654854668544495,0.0008208994558648253,0.0008287400818985952,0.0008471295133697682,0.0009357141205542478,0.0008282603269959556,0.0008162860872819998,0.0008882892336886684,0.0008638579978658521,0.0008306879573500847,0.0008504143506534404,0.0008305084808611366,0.000979145409809546,0.0008063387836757484,0.0008263782946116011,0.000835703299581758
0.05,0.012767405045274405,0.008595297033855195,0.007724360953943332,0.007445584309993353,0.007089965475385485,0.00726372051567131,0.007013587574202054,0.006991140321499072,0.006885032185058542,0.007072299101631503,0.006846971349871188,0.00686680084521773,0.0067725864888916925,0.006894241901416372,0.00676490246525647,0.007324432517815958,0.006836814861973482,0.006771427236763735,0.006980383697802047,0.006912090901986981,0.006694184374505881,0.00695851490119319,0.007475744761442989,0.006851516715618691,0.006870675369306765,0.007075373665479019,0.007488123190961688,0.00704907113233626,0.007185181435979046,0.006755938985019765,0.0069225402177106295,0.007088609002658351,0.007035080240367942,0.007384214580666617,0.0068769043888202985,0.006565211900874446,0.006841075439161124,0.006765650290048721,0.006985345989254996,0.006849968778839259,0.007158896022703316,0.006911936055797548,0.0068091609636171625,0.006578997766314758,0.006956809581294307,0.007194624935253616,0.0069719312381455786,0.007112589904329404,0.007330530861788366,0.006698707506562646
0.1,0.02871071190747021,0.019926170905093143,0.018572221845777555,0.01802575109919,0.01842271438044214,0.01890138406888959,0.018353799638377032,0.018231090940036283,0.017947634835085567,0.017689205835200943,0.01811678945124298,0.017774936401692913,0.018079371190135432,0.017409492375165724,0.018118961438187434,0.017927009216011838,0.01894413538017994,0.018750378249741566,0.01795526764147162,0.018479472044983257,0.018513552974142106,0.01833070642823572,0.018033258106297904,0.01820809426157081,0.018313103052983563,0.018211343217780725,0.01771304481346454,0.018324430718667697,0.01875213098248676,0.01798009062947053,0.018070627471562052,0.01864504459282502,0.01813008900432709,0.018059739216593436,0.018775503993082053,0.018811919373886262,0.018028813369772394,0.019121391866146385,0.01913066026731098,0.01860587041730658,0.01989137581151462,0.018911739606911327,0.01918012568406576,0.0197630832823217,0.018967191688501035,0.019912726066169624,0.01860644324647123,0.018729009738769762,0.019217163611507306,0.018468584418345535
0.2,0.063946072514467,0.051584130940170295,0.05165949176426741,0.05016805894983345,0.05226494071211839,0.05525978510150131,0.05577047586688379,0.05616279703053597,0.05853543963160581,0.056304873794449525,0.05578324687945517,0.056431638111283856,0.05854805845309067,0.05742611058745918,0.057817011203529244,0.05798312884858973,0.05595338105735559,0.0570316863224505,0.058064874168725446,0.05734314392054658,0.05806749979124572,0.055106855032438985,0.05686054928908606,0.05836224350471503,0.05692473279917757,0.05808173090237395,0.0579878496298062,0.05636719124095191,0.0562924940953376,0.05852799396291879,0.057561989089035336,0.05893503246047673,0.05753777850111604,0.056101922754110765,0.05766406763597659,0.05971538192182636,0.058074854538401555,0.05580806753806883,0.055484586738389366,0.0559426209329737,0.055985590628907664,0.05595549983814516,0.05770913959687035,0.056248518835074965,0.05630058207670495,0.05803751602510787,0.05844919196759999,0.05843214993795291,0.0592360771234096,0.05818652047486217
0.3,0.11004938886989721,0.09768557176835665,0.09859005057324191,0.10727004520945986,0.10918848402482365,0.11255944901385091,0.1147199387363184,0.11402049361336215,0.11474989709508829,0.11644237261742423,0.11768787772514552,0.1169909000331724,0.11609775170467596,0.11576657525905606,0.11626334559849352,0.11801687447703472,0.11888089266642281,0.1145021474368452,0.11580553641985314,0.12087130631271961,0.11819847267753121,0.11803504653866306,0.11865547846530841,0.11462697827278226,0.11568928913188872,0.11909854671283784,0.12022063714072946,0.12078806603794408,0.12030908553146342,0.11791041507561935,0.12016934184183736,0.11940967275521971,0.11774242361155929,0.11922635037848661,0.11990364265922908,0.11960279729137413,0.12180973583859649,0.12098072427208166,0.1195692698127468,0.12066580233507662,0.11728177242509993,0.11564165782965866,0.12099410685719054,0.1215390051350503,0.1230839027240052,0.12093962561873554,0.12269707119968838,0.12007819082306001,0.11996178468121825,0.12347968601480497
