p_value,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24,round_25,round_26,round_27,round_28,round_29,round_30,round_31,round_32,round_33,round_34,round_35,round_36,round_37,round_38,round_39,round_40,round_41,round_42,round_43,round_44,round_45,round_46,round_47,round_48,round_49,round_50,round_51,round_52,round_53,round_54,round_55,round_56,round_57,round_58,round_59,round_60,round_61,round_62,round_63,round_64,round_65,round_66,round_67,round_68,round_69,round_70,round_71,round_72,round_73,round_74,round_75,round_76,round_77,round_78,round_79,round_80,round_81,round_82,round_83,round_84,round_85,round_86,round_87,round_88,round_89,round_90,round_91,round_92,round_93,round_94,round_95,round_96,round_97,round_98,round_99,round_100
0.1,0.2888889026370724,0.4405117278848045,0.5213590002636339,0.5526543571472311,0.5610203965441714,0.5760890594308267,0.5787001554045902,0.5797253452472911,0.579693662622103,0.5796335217837953,0.5791949073908458,0.5780588075298272,0.5773702649986876,0.5767995538207429,0.576002774466776,0.5751279441663031,0.5743804462934822,0.5736716057062403,0.5730236334781209,0.5724290458391074,0.5721551567273125,0.5716839210807838,0.5712139107313883,0.5708222310159683,0.5704659344655306,0.5700959428460259,0.5697621343841625,0.5694142669305954,0.5691057673971689,0.568847447465947,0.5685802980239221,0.5683628326022123,0.5681494009102006,0.5679455587355111,0.5677857200689829,0.5675905206907237,0.5674092716203671,0.5672791968001395,0.5671363882212631,0.5669949513724793,0.566865259288545,0.5667340019870984,0.5666214761067668,0.5665274906010552,0.5664266871144064,0.5663462486686965,0.5662653772745297,0.566183652388098,0.5660926935593291,0.56602139166065,0.565954921431436,0.5658896568608355,0.5658261120049777,0.5657607696397524,0.5657111790819297,0.5656647755264015,0.5656059405456939,0.5655525612536114,0.5654940898453031,0.5654546130510556,0.5654157052014942,0.5653746149159826,0.5653332721668803,0.5653121288962015,0.565271899202778,0.5652385583900059,0.5652149229841608,0.5651815071707366,0.5651565211442341,0.5651289575117349,0.5650931421870763,0.565070509748383,0.5650294846063919,0.5650214840569627,0.5649933851603923,0.5649673660476043,0.564947246771553,0.5649273880596801,0.5649081207005537,0.5648819598171544,0.5648650040514966,0.564853799416704,0.5648316253613312,0.5648205346814498,0.5648058225855598,0.5647825181746399,0.5647733949275207,0.5647693961072077,0.5647516595797714,0.5647369424680612,0.5647274092798629,0.5647156779798419,0.564698114541373,0.5646872693142893,0.5646792886313662,0.5646643602085178,0.5646551710658488,0.5646473676699532,0.5646349264145823,0.5646307185129132
0.3,0.21501366854322107,0.38945655247277977,0.47280504942483204,0.5120962083324592,0.5223791624993861,0.5302926882597614,0.5291641683300196,0.5346786602926251,0.5344490635675717,0.5346784110366877,0.5347364433036672,0.534909650825997,0.534890187951584,0.5350210109367094,0.5350514722490155,0.5349335239615194,0.5348734972448688,0.5347674339131309,0.5346478697086573,0.5345718888655466,0.5344841639050482,0.5343926368670505,0.534317981735319,0.5342528951771949,0.5341945426997445,0.5341440837217063,0.5341017092214314,0.5340566015941242,0.5340099965593303,0.5339696403917873,0.5339263600843993,0.5338888904135599,0.5338600247304381,0.533837785413728,0.5338082739783789,0.5337800820401494,0.5337637935736221,0.533749088487529,0.5337205847554759,0.533707863766729,0.5336853133678597,0.5336702735349496,0.5336591553821038,0.5336408200016273,0.5336221779680305,0.5336138413593978,0.5336059524203165,0.5335896615945207,0.5335786667659281,0.5335661845757463,0.5335606105478966,0.5335515123955306,0.5335415986103916,0.5335340454205876,0.5335216034670452,0.5335198006615367,0.5335122528233797,0.5335082404236562,0.5334950554514751,0.5334925856031644,0.5334820033063841,0.5334877273309714,0.5334788935434713,0.5334717490891567,0.5334679434073717,0.5334687605474744,0.5334617349267835,0.5334580547301312,0.5334517954040423,0.5334551240433675,0.5334478876799458,0.5334444642016477,0.533439865275204,0.5334369820380936,0.5334365680309933,0.5334297253360719,0.5334313728680695,0.5334297327879466,0.5334253733836365,0.5334232614328374,0.533422423769167,0.5334213920676394,0.5334180988542018,0.5334178062764077,0.533415669138788,0.5334132924133941,0.5334100748174306,0.533412419460047,0.5334091992987399,0.5334072141543237,0.5334071416857021,0.5334040911688751,0.533402207995069,0.5334037994663332,0.5333999635643366,0.5333993082093165,0.5333982855674867,0.5333960547636813,0.5333955354055147,0.5333915493771659
0.5,0.22508745410753542,0.35737970115244877,0.44688045753202243,0.4591400012460843,0.4600929054467482,0.46740032584026137,0.4677554335065463,0.4681701603622424,0.4686158502676476,0.46892992791857857,0.468962640906988,0.4689913139045481,0.46900824652654705,0.4690181459108288,0.4690309754020328,0.4690357588774534,0.46904147877601304,0.4690459031910538,0.4690477228165741,0.46905182481683355,0.4690529311622626,0.46905517148534615,0.46905714528114245,0.4690568925954549,0.46905882426658435,0.4690595857218814,0.46906033657635254,0.46906047102676524,0.4690617011638235,0.46906239233220015,0.46906304967292123,0.46906423785283335,0.4690643337518909,0.4690649760279776,0.4690658674238488,0.46906701058901007,0.46906718493351207,0.4690675945297895,0.46906804582988343,0.4690680591515439,0.4690686375328099,0.4690685733702788,0.46906887969440303,0.4690690440595197,0.4690691510377388,0.46906901348743335,0.4690693634551319,0.4690696381527962,0.4690697267638977,0.469070096030907,0.46906988873743993,0.46907019846160347,0.46907034836751565,0.46907044875685516,0.46907069457251355,0.4690707107430408,0.46907084045664704,0.4690707415413087,0.4690704881654342,0.469070689416384,0.46907068257060075,0.4690707884249109,0.4690707896331086,0.4690707974534932,0.469070778619305,0.46907076851290264,0.4690708862604782,0.469071241034314,0.46907143180514693,0.46907140888082316,0.4690714689637197,0.46907150525570535,0.4690713032719471,0.4690710125108383,0.4690711170084691,0.4690711653883146,0.46907116961405665,0.46907104670961597,0.469071249169202,0.46907129137243525,0.46907143551881,0.46907146578833725,0.4690715080551904,0.4690714896866131,0.4690715250092017,0.46907169481253486,0.4690718758678609,0.4690719975814996,0.46907205125241785,0.4690720818182858,0.46907208515806187,0.469072076813523,0.4690720765767277,0.46907210887796696,0.46907213342787074,0.4690721311987399,0.4690721334002703,0.4690721185680394,0.4690721377391543,0.4690721445539178
0.7,0.19040316808659713,0.3370544544792363,0.3982814302921121,0.41738055806527447,0.4187944811236058,0.41923938925061643,0.419554966129322,0.41961571042947576,0.4197048699751461,0.4197079301551932,0.4197108056583169,0.4197109146383074,0.4197115918788836,0.41971197429975016,0.41971189056566743,0.4197118200028631,0.419711884031437,0.4197118858677792,0.4197119076908558,0.4197119181992718,0.41971191819987597,0.4197119181993469,0.4197119181993116,0.4197119181985611,0.41971191820012327,0.4197119181987117,0.419711918198225,0.4197119181991385,0.4197119181987493,0.4197119182003869,0.41971191819871295,0.41971191819913956,0.41971191819886583,0.41971191819902154,0.41971191819977205,0.4197119181988748,0.41971191819865517,0.4197119181985706,0.41971191819900566,0.41971191819833126,0.4197119181984539,0.41971191819857845,0.4197119181983956,0.41971191819956005,0.4197119181986493,0.419711918199155,0.4197119181988254,0.4197119181993807,0.4197119181986111,0.41971191819845083,0.41971191819872383,0.41971191819934023,0.4197119181991672,0.41971191819863224,0.4197119181987825,0.4197119181993253,0.41971191819868037,0.41971191819898634,0.41971191819886733,0.4197119181986838,0.41971191819930675,0.4197119181993282,0.4197119181990719,0.4197119181990261,0.4197119181985673,0.41971191819846176,0.4197119181986595,0.41971191819880205,0.41971191819879405,0.41971191819883313,0.41971191819918063,0.41971191819891357,0.41971191819833015,0.41971191819926124,0.4197119181989249,0.41971191819842474,0.41971191819857223,0.41971191819829456,0.41971191819929204,0.41971191819830694,0.41971191819932874,0.41971191819963516,0.4197119181994076,0.4197119181992274,0.4197119181982351,0.4197119181992789,0.419711918198863,0.41971191819796966,0.41971191819899806,0.41971191819949355,0.4197119181986787,0.4197119181988495,0.4197119181987179,0.41971191819880554,0.41971191819965137,0.41971191819901066,0.41971191819912884,0.4197119181995759,0.4197119181994486,0.4197119181994931
0.9,0.2955039380858138,0.33914246399935377,0.36389353917805084,0.36400337872379934,0.364013781176401,0.3640158556065744,0.36401615071681026,0.3640164020008396,0.3640164157934217,0.3640164272057009,0.36401642720550037,0.364016427205846,0.36401642720591815,0.3640164272052101,0.3640164272062836,0.36401642720621963,0.3640164272056179,0.3640164272046125,0.36401642720650274,0.36401642720536365,0.36401642720556315,0.36401642720587896,0.36401642720640226,0.36401642720584776,0.36401642720588895,0.3640164272052156,0.36401642720604577,0.3640164272048213,0.36401642720577143,0.36401642720608424,0.36401642720602967,0.3640164272061101,0.36401642720527116,0.3640164272052011,0.3640164272057721,0.36401642720537225,0.3640164272051585,0.3640164272053388,0.36401642720594146,0.36401642720595606,0.36401642720621785,0.3640164272053342,0.36401642720636396,0.3640164272055035,0.36401642720576194,0.3640164272060062,0.36401642720983607,0.36401642720483673,0.36401642720615107,0.36401642720579297,0.364016427205236,0.3640164272056596,0.36401642720526717,0.36401642720635435,0.36401642720587524,0.3640164272049891,0.36401642720583455,0.3640164272058987,0.36401642720601723,0.364016427205842,0.36401642720616023,0.364016427205929,0.36401642720554905,0.3640164272058036,0.3640164272055084,0.3640164272058838,0.3640164272058616,0.36401642720693284,0.36401642720608196,0.36401642720581284,0.36401642720568134,0.3640164272054126,0.364016427205781,0.3640164272063744,0.3640164272057287,0.36401642720604466,0.3640164272059132,0.3640164272054108,0.364016427205487,0.3640164272050274,0.36401642720613236,0.3640164272053281,0.36401642720611727,0.364016427205913,0.36401642720516897,0.36401642720518174,0.36401642720608945,0.36401642720530036,0.3640164272055851,0.36401642720540694,0.3640164272056004,0.3640164272064507,0.3640164272058976,0.36401642720619876,0.3640164272056384,0.3640164272067434,0.3640164272057721,0.36401642720570393,0.36401642720729277,0.3640164272055294
