Run,Round_1,Round_2,Round_3,Round_4,Round_5,Round_6,Round_7,Round_8,Round_9,Round_10,Round_11,Round_12,Round_13,Round_14,Round_15,Round_16,Round_17,Round_18,Round_19,Round_20,Round_21,Round_22,Round_23,Round_24,Round_25,Round_26,Round_27,Round_28,Round_29,Round_30
1.0,0.3376760293844384,0.30924469371389346,0.2822535701646086,0.25929271084982747,0.2394692257494013,0.22472730399243138,0.2136615196104452,0.20521618345911924,0.1998073828812569,0.19567037423581354,0.19241284048623947,0.19064574646648352,0.18795337982705723,0.18760328579293717,0.18739372324139178,0.1867565054410073,0.1867435377607724,0.18638293342284526,0.18603645179963546,0.18560271263114433,0.185416581119621,0.18560195705073187,0.18479034653866913,0.18482028198232184,0.18458606834875954,0.184746589270339,0.18507550727563962,0.18521201532344655,0.18512826585297998,0.18530720563400443
2.0,0.33744213322446054,0.3085769160123066,0.2821761266339992,0.25854096459291825,0.23910958989768688,0.22418208127599512,0.21244076285495989,0.2042676495645857,0.19882111317536458,0.1949489622306279,0.1917429785467648,0.18995829014995586,0.18830706098890884,0.18700208173691352,0.18629343881924001,0.18605346268595854,0.18513777544484233,0.18579396492204003,0.18621435656763882,0.1851555758755812,0.18474928233140164,0.18557665005808896,0.18541825122549327,0.1851778600268609,0.18530434094066703,0.18512853746567495,0.18530368105533304,0.18616510813534948,0.1851883053576018,0.185277103380042
3.0,0.3377746362194135,0.3086194450261534,0.2818587838218416,0.25848852521285615,0.23901869123276276,0.22383643963409447,0.21196757770202718,0.20396332259575586,0.19878448805420815,0.19535133374238592,0.1924442134579581,0.190178062215513,0.18865130368420177,0.18773424899389898,0.18688286851504954,0.18663592890528954,0.18618732661559287,0.18565398535602592,0.18524257864228905,0.1849392876339915,0.18520782746598893,0.18478227493573285,0.18487611226000844,0.18452493122037408,0.18489387293225668,0.185402744109433,0.18503594155608039,0.18499775583322742,0.18488554428211032,0.1848034234605484
4.0,0.33766906639180533,0.30853990502919315,0.2811295566455624,0.25789766550080956,0.23947777982654433,0.2242520591279209,0.21337030086518038,0.2051907620081195,0.1998432160312833,0.195434904987915,0.19282338720122155,0.19027643678444134,0.18927925396787101,0.1875741078466363,0.18720519294395044,0.1867370095324964,0.18660306470462834,0.18633341261711295,0.18627032721146572,0.18598175863404848,0.18536172076044327,0.1850610010667769,0.18474546013113655,0.1850574116311933,0.1848378649804139,0.18486418769897683,0.18505709858245906,0.18498909337028144,0.18480102744968593,0.1847509319735162
5.0,0.33754040927652956,0.3086216510856861,0.28115807371332396,0.25822734118790264,0.23957560165647598,0.2244050313636098,0.21372965975712216,0.20547400217216166,0.1994269989384411,0.1949827932680972,0.19179603131287323,0.19010500984066342,0.18839987389716303,0.18745766537280245,0.18662765537440787,0.18646583009629342,0.18615972636899827,0.18589449146805798,0.18517826404584106,0.18580540340564736,0.18559366147320652,0.18500608003457802,0.1844344276549328,0.18526016429135844,0.18489433864788168,0.1854117013294518,0.18504616991800982,0.1847708318359735,0.18515209882942896,0.1851315111083159
6.0,0.33753903589422585,0.3077554864794088,0.2817589638019412,0.2577947510888425,0.23893115480060448,0.2240397761060861,0.21260031127138512,0.2050120889432422,0.19872703752990714,0.19571921836242948,0.1924212318573181,0.1905400552101902,0.18798850727197666,0.18643549915779908,0.18659472153286993,0.18650067283939245,0.1855350481732407,0.18509501745979065,0.18508220318122398,0.1849806776885285,0.18489870290994456,0.18527659479935113,0.1851506652834505,0.18446407722684435,0.1847766236815612,0.1850566694080906,0.18469746275386062,0.18488642603064173,0.18518248205501103,0.18547217393832224
7.0,0.3374890476576539,0.3084781360642974,0.2821838934008021,0.2580257006993358,0.23900010342321062,0.2243308940121513,0.21375818227342666,0.20544062250176973,0.19982345521092337,0.19556523860517866,0.1928497191170474,0.1907509482466888,0.1891944802199718,0.1875209983036185,0.1872354374829679,0.18626569589155484,0.1858343257703928,0.18589994001914698,0.18564865953480822,0.18542905466847226,0.18525334318075998,0.18512629947604245,0.1842471813701752,0.18506236547091623,0.1857619813854887,0.18536875079426368,0.18473202847024042,0.18408099814566534,0.1846833410083616,0.18532919126151556
8.0,0.33729344848235476,0.30843757989075593,0.28113451545683216,0.2578994405157916,0.23895649901039245,0.22369568077654203,0.21237270041364872,0.20428934379050126,0.19752533815307088,0.19400286530207833,0.19099512398730206,0.18913701017856202,0.18838147773636402,0.18773959899534562,0.18654868487006063,0.18627372445918203,0.1851642885030567,0.18585526596178423,0.1859466079909191,0.18533531384556107,0.18512971476153672,0.18464653729849811,0.1843982087233226,0.1854930412004077,0.18520235070215682,0.18503547040482832,0.18505233907451918,0.18486877797387524,0.18493941246192694,0.1847244970619119
9.0,0.3373658164797221,0.3092268613005182,0.28199611045971856,0.2576700115680867,0.23784143975200261,0.22369485322786462,0.21243688430753163,0.2039634919056059,0.1984457885555727,0.1948800428488921,0.19196213720229421,0.1906518776493059,0.1877737568406134,0.18747608490324566,0.18673690430519962,0.18563366270463946,0.18529134111579634,0.18541797722514225,0.18488408933792264,0.18506853539310103,0.18514634260495186,0.18477595646708442,0.18524532912326125,0.18504619097229208,0.18449333664758563,0.18446754034369617,0.18479651638920255,0.18483813551949688,0.18529535420565024,0.18488290465260915
10.0,0.3374728333575219,0.3079310736510954,0.2808937297951139,0.25810070505694216,0.23788538709281132,0.2241813001358739,0.21259544950779416,0.2055034884027691,0.1992808908062581,0.1958116924081891,0.1919820539812016,0.18999870103334576,0.18932943405971187,0.18780022135119634,0.18725240363465998,0.18680807934393473,0.1858669785442381,0.18605356350538793,0.18540024929372484,0.18528227541740513,0.185805568162871,0.18490385129139,0.18507997802765191,0.18559142607201892,0.1854112204653066,0.18514768341367338,0.1845890767243253,0.18510663283066914,0.18566033160581746,0.18576458457899014
11.0,0.3378053919026914,0.30796642588450207,0.28142896558557945,0.2584642976241166,0.23848790658327026,0.2244504184970248,0.2132359044467591,0.20542583181065546,0.19962436110857734,0.19554594697088787,0.19263839870395413,0.19056654158478092,0.18911084528897854,0.18812831694766963,0.18735919093168873,0.18608871237108024,0.18614336960819983,0.18586977654777243,0.18470482940154276,0.18521143526821432,0.1849335319894309,0.1852485383604041,0.18536692206011599,0.18530212023048048,0.18483063879257836,0.1853191001975396,0.18457979659982296,0.1846713692595197,0.18484441448445568,0.184921540370781
12.0,0.3377792078953458,0.30868924495268824,0.2821067941039811,0.2590285085894974,0.23956565746616995,0.22480385138593065,0.2140398988238233,0.2052007322498989,0.19931928547016453,0.19459178542813546,0.1924021316808672,0.19038575950368417,0.18887389020724824,0.18803537259428824,0.1868544122277791,0.18605821806632253,0.18554374648112212,0.18584266914723657,0.18569666118717867,0.18597542851965604,0.1851714171148266,0.1849307300607433,0.18560254972712653,0.18544301648008776,0.1854004227515457,0.1848389357955809,0.18431695955555044,0.1847408039743381,0.1845452307935456,0.18536574247311635
13.0,0.337418312944174,0.3088543954968691,0.28201620318759846,0.25912738448876793,0.2400863155725485,0.2247318968901839,0.21309348738984835,0.20549221540313908,0.19881035684380252,0.19561669083693362,0.1925786070741339,0.19057231481201042,0.18954803543334411,0.18727229867801018,0.18677623717653183,0.18622498336478704,0.1857395886846063,0.1855861304310841,0.18527120360521224,0.18521746719903381,0.1851795336218117,0.18484305679392532,0.18504842515391526,0.1848023309293716,0.18504798351461454,0.18509561837756158,0.18502353103562033,0.1853431975113977,0.18494118094478365,0.1850275068939518
14.0,0.3383875117018739,0.30865657180207534,0.2812991355861165,0.25699964028804584,0.23791322705061962,0.224076099576225,0.21358890344899698,0.20484522300102223,0.1991711406637139,0.19559511889326645,0.1924433412707895,0.19005114002500914,0.18863513741961419,0.18806478256589373,0.18615128846379808,0.18653814307530656,0.18600341589245173,0.1865041690443065,0.18544319799018547,0.18495702858250024,0.18477060086360764,0.18459638465264502,0.18502730284911215,0.1850882123557255,0.18478657397047607,0.18476043024998778,0.1851586142388496,0.184973306562035,0.18517673975549795,0.18516909119605116
15.0,0.33766966879615506,0.3083988893493262,0.2811204384232688,0.25760479926208235,0.23797915959727647,0.22338227344602166,0.2125739175556966,0.20434841827538724,0.19864815068107675,0.1947794832708471,0.19202752929513442,0.18987852525663787,0.18830963819393853,0.18694800796384406,0.18698763716275613,0.1863156962683572,0.18576755582940288,0.18569193249928484,0.1852888579664373,0.1855939055453122,0.18497845412807004,0.18483466181852562,0.18537896135845994,0.18572045339663715,0.18530444215824307,0.1853350663989385,0.18518858411145492,0.18576762837025512,0.18489836971050658,0.18455986341796185
16.0,0.3380001419926158,0.3086451316154177,0.28171891926333364,0.25866798551460196,0.2391214186832754,0.22343378624886376,0.21295993433468066,0.2051811659032609,0.19892791835026677,0.1949729484506616,0.1922853219401025,0.1903266982281975,0.18805923736837915,0.1876734885209293,0.18692121563498482,0.18607564376107774,0.1858459679803452,0.18563024811671577,0.1855567709194589,0.1854687430272785,0.18589433010690798,0.1858730959147838,0.1852951366450637,0.18553741404442564,0.18496348696985115,0.18509781009627954,0.18518442101457427,0.18541019202316492,0.18540664303273638,0.18538988973227816
17.0,0.33719218270042317,0.30879671776243534,0.28166103487660527,0.25833590019156066,0.23890701280411,0.2235301132945956,0.21266910301751635,0.2044235473439891,0.19865774969233463,0.194741468298279,0.19261201337315914,0.19028329122219856,0.18892217393867367,0.18786774504037446,0.18725562632889373,0.18640868206660055,0.18609778670008836,0.1857511446552218,0.18546309245576661,0.1847983204022559,0.18510638852252492,0.1856809983416109,0.1857556637830399,0.1848915037848616,0.1851085346902733,0.18453619272902355,0.1847097949858229,0.1846544384635696,0.1849443185341755,0.1856910516607504
18.0,0.33774419027671254,0.3087992117092211,0.28232985019688517,0.25828766906643463,0.2397306300728966,0.22405668738902623,0.21315607978140447,0.20568400591689923,0.19975560973610343,0.19580489057613362,0.19233927477638957,0.19069328887026427,0.18919792102841765,0.188018451026586,0.18790539761404676,0.18683648223465207,0.1865259274881898,0.18600643339110096,0.18620275622834165,0.1858208873614861,0.18620146827025055,0.1855666679645485,0.1850615355910877,0.18551326762952758,0.18569400824094534,0.18540463397619672,0.18560745997334996,0.18453499197038423,0.1839767075681764,0.18541731839624762
19.0,0.33736644517125364,0.30867385567091676,0.2819575072243218,0.2581704085084798,0.2384896615038116,0.22380780011728385,0.21320275946795328,0.2043602319957363,0.19906351325551042,0.1946011269760867,0.19145952328562751,0.18956175459109348,0.18824110296521177,0.18737469249190997,0.1867433270492595,0.18614934296321892,0.1856741157726543,0.18642485741286594,0.18607628938448895,0.18537666862807423,0.18509208075272937,0.18529324311844064,0.18526903333132455,0.18536736799930206,0.18423016296100625,0.18472529449008643,0.1847977334323382,0.18545400191261557,0.18558909983170138,0.18538229428663539
20.0,0.3377030138711282,0.3081837467941461,0.2814781644112613,0.2576768048014415,0.2383402715967973,0.2232931356402633,0.2128898765502555,0.20367609786812146,0.19890665085556936,0.19432514580858212,0.19217903822496887,0.18972970255283308,0.18908282666421627,0.18733819079338282,0.1868453642641384,0.18641870516135564,0.18651297189709687,0.18537522543972904,0.18588418157659406,0.18578252367234444,0.1852773525515651,0.18570085968782016,0.18504885579639527,0.1852587950039697,0.1850455727482689,0.1854371015596463,0.18591634435817445,0.18567760086540677,0.1850860086146393,0.18455598540530604
21.0,0.3379899250052471,0.3088897543574818,0.2819831470310644,0.2578687806795051,0.23813108796751406,0.2235267325681279,0.21285853760813161,0.20462257200214315,0.19895423399637033,0.1947988711333889,0.19229534079310864,0.190290221437618,0.18875134802018267,0.18777158499271537,0.18668704551710485,0.18607090613081192,0.18570557371808913,0.18632867768491954,0.18554047590005204,0.1851702890403347,0.18518082318147655,0.18490691789451316,0.18488226777281144,0.18522380127103202,0.1849829613297624,0.18497965006238476,0.1850585639398122,0.18543553099336277,0.1852722855483241,0.1848012327553721
22.0,0.33762053450225155,0.3081236644735682,0.2810161569618005,0.2572382984279143,0.23833410729928128,0.22345394069559243,0.21256994986403074,0.20412490757989368,0.19846650190359125,0.19411797212361315,0.19190827269953353,0.19024511818888723,0.18863751052417183,0.1873534457959806,0.186881083297267,0.18653350287763848,0.1852885238222775,0.18562679445661318,0.18527260657714525,0.1856688130645705,0.1856352712243471,0.18576004451996572,0.1851397273727461,0.1843497725589476,0.18433675841178299,0.18428396929148366,0.18448258092687939,0.18459087380897515,0.18463341283521997,0.18435273730513557
23.0,0.3378502523603522,0.30832211868220794,0.28132876716603084,0.2582325188474374,0.2385846904234164,0.2237201579474659,0.21295462573465307,0.20494108239744208,0.19984675254244078,0.19529583327293554,0.19238400632031236,0.19008837940010842,0.1884129236066235,0.18812027364137102,0.1872317444255562,0.18664900111593213,0.18606429531355614,0.1850871611998572,0.18512716511207536,0.1860335981395827,0.1854181710667328,0.18574481328105383,0.18487483668070132,0.1847222949605872,0.1853302075382491,0.18528939729494295,0.18505574807990657,0.1851791469499825,0.18504566717892193,0.18485177946062872
24.0,0.33763677301928263,0.3082872914672177,0.28171990147030174,0.2579749674679266,0.23873830189968026,0.22360019165730452,0.2127038310476005,0.20494054493760597,0.1993217244224512,0.19484430934796304,0.19274211306351643,0.19073266109664572,0.18926346036328073,0.18735657629812624,0.18719032709626676,0.18688233011748043,0.18632416705983337,0.18646910624572763,0.18691804212032015,0.18554041556755002,0.18523256121766601,0.18528550845185948,0.18521738265829119,0.1853742058191002,0.1856464380000418,0.18568448817309988,0.18598019492870116,0.18487385576125992,0.185507448046289,0.1846682448943999
25.0,0.3371608694990347,0.30830646219606755,0.28198991453100763,0.25783085609052375,0.23826074635943922,0.2234792729559786,0.21275559629857108,0.20520585663949195,0.19877876874600536,0.19480293915386787,0.1926390554328183,0.18988891033012553,0.188691816790856,0.18828412499468478,0.1868938591562947,0.1861646746694715,0.18625857322216352,0.18516788857143432,0.18543283380702774,0.1859306212432166,0.18520458318522615,0.18519000823667342,0.18499685009855257,0.1848388005923456,0.18471493750740295,0.1840606421744221,0.1846520601501328,0.18473979083298778,0.18509790241435872,0.1849007354568122
26.0,0.3376192631708907,0.30935259449403185,0.2816853214359787,0.2585244268036046,0.23886774830414786,0.2244429650691326,0.21316830820156063,0.20519914412448842,0.1995723623604319,0.1948581276587942,0.19288856917424554,0.1904400698307725,0.18923559382749353,0.18768470981987648,0.18717231263478734,0.18692274355182464,0.1863588966827216,0.18613582011778843,0.18578550293024482,0.1858860069513512,0.1855750535847509,0.18457729323959018,0.18474858055727986,0.18507301790797495,0.18533138756354248,0.18483639484996311,0.18552491648352745,0.1855446629642348,0.18480393707518786,0.18538710418091925
27.0,0.3375498320387691,0.30850082023774844,0.2821611979325492,0.2581987555657734,0.23954215269917192,0.22364423120142843,0.21296574156971057,0.20521032286400323,0.1985890803323253,0.1948855820869245,0.1918363115496199,0.19013532873640435,0.18807184721922168,0.1875892866565487,0.1866215773009014,0.1861573246961636,0.18566785428018676,0.1855322073636896,0.1851389490838244,0.18545674690233474,0.1851302060136524,0.18501051836552032,0.18504118211236864,0.1849488389497567,0.18467572712466032,0.18432112210470583,0.1846337348321382,0.184631705863454,0.18485537175244104,0.1850802545111264
28.0,0.33795067541727153,0.3084543340851417,0.281519045791382,0.2589360796528057,0.2388036296205403,0.2233752600524711,0.21248894861164272,0.20404974977428456,0.1994305042054978,0.1953377633445679,0.19216689472214288,0.19081912097154358,0.1889595921594953,0.18777995698650551,0.18676419179757364,0.18636089818909485,0.18606437439881496,0.18541722655438084,0.1856203207770913,0.18571127439181184,0.18576801701959283,0.1851084662347574,0.184667329184835,0.18526339972752767,0.18488183371246714,0.18478338553441706,0.1847331871915797,0.1853238546002004,0.184846616122654,0.18533800346790089
29.0,0.3375796586335282,0.3085599776465896,0.2813232311732335,0.25713645943154073,0.23844579898911386,0.2240061941523247,0.21260580168413917,0.2043994894942906,0.19908648966062786,0.19516212220619558,0.19189471051752585,0.18989776929286523,0.1887562156939991,0.1882949904307508,0.18775065716680586,0.18706173623068792,0.18556862494124238,0.18581075222300528,0.18535081182963892,0.18565835594853503,0.18626593771232708,0.18551091005827589,0.18444142473289096,0.18502619353187258,0.1849510229181994,0.18501074678404153,0.18528646377002225,0.18466110153567075,0.18515261732217403,0.1854106160330902
30.0,0.3375128267870563,0.30874954910327873,0.2821670439288936,0.2589691289575812,0.23950575302147606,0.2243228677079205,0.21319126535764263,0.20534175828756238,0.19915557813639453,0.19475943613491356,0.1916771094282153,0.1899160306455676,0.18836841028059823,0.18765331626988316,0.18678559710817025,0.18630629832413928,0.1859813104178313,0.18518235517385173,0.18529886538736534,0.18553014655144184,0.1854863255442185,0.18455704985858587,0.18531426135360887,0.18476491116278046,0.18477677690072594,0.18475286065072363,0.18452865484837971,0.18479484140371139,0.18451405821741032,0.18514808325401694
31.0,0.33722510831004576,0.30886277128888096,0.2822128692504634,0.25866201545700457,0.23983640453899302,0.22416966363745344,0.2134478510448349,0.20512334203732666,0.19957928313897125,0.19531302957733845,0.19204300368857455,0.19064782495258425,0.1887829202437044,0.18749020733308583,0.18771328169689722,0.1868787478819419,0.18635772407908366,0.18579980208634533,0.18508756028002632,0.18557259563014952,0.18487247754673877,0.1851116576652651,0.18402464779508595,0.18510831102654024,0.18380415019673657,0.18466836714424675,0.18477757437579623,0.18467616424659336,0.18426448754523608,0.18507970721393377
32.0,0.33804538432671866,0.3088823668984104,0.28238992690852677,0.25932406644036027,0.23977496341431018,0.2248181920518269,0.21392553745387832,0.2052322871223198,0.19985121805069353,0.19524560217399395,0.1923539028439286,0.1903553148973861,0.1890042060350254,0.18779290676586366,0.18720600095162762,0.1865808490328046,0.18595906273755672,0.1862044456693276,0.18525298915062488,0.185791340789578,0.18563382035280881,0.1853494945429359,0.18515637291010484,0.18516282056505406,0.18521965129578208,0.18496435849247483,0.1852636915336315,0.1846595141894273,0.18486816947587523,0.18532753231408333
33.0,0.33811903088024975,0.30942524703126295,0.28103549633294844,0.25755499787320124,0.2381606784200461,0.22348861445835047,0.21291302210805674,0.20431447463164787,0.19870778996852936,0.19489069198825482,0.19168370525469952,0.1899479248717434,0.1890285977748619,0.1880102374169547,0.18704312381969235,0.1856059413691275,0.18501254012351243,0.1857827120153686,0.18527216087365345,0.18532810344460415,0.18596691562949458,0.18599318315979618,0.1852026761926608,0.18417719880480912,0.18424098503810393,0.18468202421161423,0.18427833611340524,0.1846152491890392,0.18466324305015727,0.184728889948444
